Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Jammerbugt";Krondyr;Kronhjort;2+ år;Han;0;15;7;8;1
2018/2019;"Jammerbugt";Krondyr;Kronhjort;1 år;Han;0;5;4;4;7
2018/2019;"Jammerbugt";Krondyr;Kronhind;2+ år;Hun;0;7;6;7;15
2018/2019;"Jammerbugt";Krondyr;Kronhind;1 år;Hun;0;0;2;1;5
2018/2019;"Jammerbugt";Krondyr;Kalv;Under 1 år;Han;3;5;2;3;12
2018/2019;"Jammerbugt";Krondyr;Kalv;Under 1 år;Hun;2;6;2;3;11
2018/2019;"Jammerbugt";Krondyr;Ikke angivet;;Han;0;5;7;4;5
2018/2019;"Jammerbugt";Krondyr;Ikke angivet;;Hun;1;4;17;10;26
