Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Aalborg";Ræv;Han;Over 1 år;Han;0;1;0;0;3;8;4;3
2021/2022;"Aalborg";Ræv;Han;;Han;0;1;0;0;9;8;6;6
2021/2022;"Aalborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;1;1;3;3
2021/2022;"Aalborg";Ræv;Tæve;;Hun;0;0;0;0;1;2;1;4
2021/2022;"Aalborg";Ræv;Hvalp;Under 1 år;Han;0;6;2;2;0;2;0;0
2021/2022;"Aalborg";Ræv;Hvalp;Under 1 år;Hun;0;3;6;1;1;1;1;0
2021/2022;"Aalborg";Ræv;Hvalp;Under 1 år;;0;5;5;1;0;1;0;0
