Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Guldborgsund";Rådyr;Råbuk;2+ år;Han;152;56;23;10;9;10;2
2014/2015;"Guldborgsund";Rådyr;Råbuk;1 år;Han;38;12;8;6;4;4;1
2014/2015;"Guldborgsund";Rådyr;Råbuk;;Han;52;20;8;0;5;3;4
2014/2015;"Guldborgsund";Rådyr;Rå;2+ år;Hun;0;1;0;13;20;23;22
2014/2015;"Guldborgsund";Rådyr;Rå;1 år;Hun;0;0;0;10;9;6;7
2014/2015;"Guldborgsund";Rådyr;Rå;;Hun;0;1;0;9;19;20;12
2014/2015;"Guldborgsund";Rådyr;Lam;Under 1 år;Han;0;0;0;11;15;18;10
2014/2015;"Guldborgsund";Rådyr;Lam;Under 1 år;Hun;0;0;0;9;12;26;21
2014/2015;"Guldborgsund";Rådyr;Lam;Under 1 år;;0;1;0;12;15;8;14
