Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Nyborg";Rådyr;Råbuk;2+ år;Han;43;14;6;5;0;2;1
2020/2021;"Nyborg";Rådyr;Råbuk;1 år;Han;9;5;2;1;0;0;0
2020/2021;"Nyborg";Rådyr;Råbuk;;Han;28;13;4;3;1;0;0
2020/2021;"Nyborg";Rådyr;Rå;2+ år;Hun;0;1;0;6;7;5;3
2020/2021;"Nyborg";Rådyr;Rå;1 år;Hun;0;0;0;0;3;1;0
2020/2021;"Nyborg";Rådyr;Rå;;Hun;0;0;0;3;6;1;3
2020/2021;"Nyborg";Rådyr;Lam;Under 1 år;Han;0;0;0;3;1;4;3
2020/2021;"Nyborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;2;5;4
2020/2021;"Nyborg";Rådyr;Lam;Under 1 år;;0;0;0;4;4;2;4
