Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Mariagerfjord";Rådyr;Råbuk;2+ år;Han;89;31;13;3;4;5;2
2021/2022;"Mariagerfjord";Rådyr;Råbuk;1 år;Han;24;6;5;6;3;4;0
2021/2022;"Mariagerfjord";Rådyr;Råbuk;;Han;107;53;14;10;7;8;7
2021/2022;"Mariagerfjord";Rådyr;Rå;2+ år;Hun;0;0;0;12;9;18;10
2021/2022;"Mariagerfjord";Rådyr;Rå;1 år;Hun;0;0;0;16;5;11;4
2021/2022;"Mariagerfjord";Rådyr;Rå;;Hun;0;0;0;17;17;31;20
2021/2022;"Mariagerfjord";Rådyr;Lam;Under 1 år;Han;0;0;0;7;6;11;7
2021/2022;"Mariagerfjord";Rådyr;Lam;Under 1 år;Hun;0;0;0;24;19;7;11
2021/2022;"Mariagerfjord";Rådyr;Lam;Under 1 år;;0;0;0;4;8;3;5
