Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Syddjurs";Mårhund;Han;Over 1 år;Han;13;10;7;6;2
2020/2021;"Syddjurs";Mårhund;Tæve;Over 1 år;Hun;10;3;9;2;2
2020/2021;"Syddjurs";Mårhund;Hvalp;Under 1 år;Hun;1;1;0;0;0
2020/2021;"Syddjurs";Mårhund;Hvalp;Under 1 år;;2;2;1;0;0
