Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Aalborg";Rådyr;Råbuk;2+ år;Han;143;57;19;13;10;11;5
2012/2013;"Aalborg";Rådyr;Råbuk;1 år;Han;46;18;10;14;9;5;3
2012/2013;"Aalborg";Rådyr;Råbuk;;Han;53;28;10;10;5;4;6
2012/2013;"Aalborg";Rådyr;Rå;2+ år;Hun;0;0;0;13;38;32;23
2012/2013;"Aalborg";Rådyr;Rå;1 år;Hun;0;0;0;8;16;9;8
2012/2013;"Aalborg";Rådyr;Rå;;Hun;0;0;0;18;22;19;14
2012/2013;"Aalborg";Rådyr;Lam;Under 1 år;Han;0;1;0;29;22;13;11
2012/2013;"Aalborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;24;35;12;22
2012/2013;"Aalborg";Rådyr;Lam;Under 1 år;;0;0;0;27;33;22;7
