Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Haderslev";Mårhund;Han;Over 1 år;Han;16;20;8;2;8
2020/2021;"Haderslev";Mårhund;Tæve;Over 1 år;Hun;8;15;7;3;6
2020/2021;"Haderslev";Mårhund;Hvalp;Under 1 år;Han;4;0;0;0;0
2020/2021;"Haderslev";Mårhund;Hvalp;Under 1 år;Hun;1;1;0;0;0
2020/2021;"Haderslev";Mårhund;Hvalp;Under 1 år;;4;1;0;0;0
