Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Herning";Ræv;Han;Over 1 år;Han;0;0;0;3;5;7;15;9
2021/2022;"Herning";Ræv;Han;;Han;0;0;0;3;8;10;10;6
2021/2022;"Herning";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;0;2;3;5
2021/2022;"Herning";Ræv;Tæve;;Hun;0;0;0;3;5;2;9;5
2021/2022;"Herning";Ræv;Hvalp;Under 1 år;Han;0;3;2;0;1;1;3;1
2021/2022;"Herning";Ræv;Hvalp;Under 1 år;Hun;0;3;1;0;2;0;0;0
2021/2022;"Herning";Ræv;Hvalp;Under 1 år;;0;10;4;5;0;0;0;0
