Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Guldborgsund";Ræv;Han;Over 1 år;Han;0;0;0;0;3;1;2;6
2021/2022;"Guldborgsund";Ræv;Han;;Han;0;0;0;0;4;1;6;11
2021/2022;"Guldborgsund";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;0;1;3
2021/2022;"Guldborgsund";Ræv;Tæve;;Hun;0;0;0;0;3;1;3;2
2021/2022;"Guldborgsund";Ræv;Hvalp;Under 1 år;Han;0;1;1;0;0;0;1;1
2021/2022;"Guldborgsund";Ræv;Hvalp;Under 1 år;Hun;0;1;1;1;0;0;0;0
2021/2022;"Guldborgsund";Ræv;Hvalp;Under 1 år;;0;4;0;0;1;0;1;0
