Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Nyborg";Mink;0;0;1;0;1
2017/2018;"Nyborg";Mink;0;0;0;0;1
2017/2018;"Nyborg";Mink;1;0;0;0;0
