Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Vejle";Rådyr;Råbuk;2+ år;Han;152;45;13;9;13;9;7
2012/2013;"Vejle";Rådyr;Råbuk;1 år;Han;36;22;6;7;9;8;6
2012/2013;"Vejle";Rådyr;Råbuk;;Han;61;20;10;5;7;8;0
2012/2013;"Vejle";Rådyr;Rå;2+ år;Hun;0;0;0;20;43;24;20
2012/2013;"Vejle";Rådyr;Rå;1 år;Hun;0;0;0;4;10;8;6
2012/2013;"Vejle";Rådyr;Rå;;Hun;0;0;0;13;17;16;20
2012/2013;"Vejle";Rådyr;Lam;Under 1 år;Han;0;0;0;21;20;21;10
2012/2013;"Vejle";Rådyr;Lam;Under 1 år;Hun;0;0;0;26;22;24;21
2012/2013;"Vejle";Rådyr;Lam;Under 1 år;;0;0;0;30;21;11;6
