Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Randers";Mårhund;Han;Over 1 år;Han;8;11;2;1;0
2020/2021;"Randers";Mårhund;Han;;Han;0;0;0;0;1
2020/2021;"Randers";Mårhund;Tæve;Over 1 år;Hun;8;8;1;2;1
2020/2021;"Randers";Mårhund;Hvalp;Under 1 år;Han;1;0;0;0;0
2020/2021;"Randers";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
