Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Vejle";Mårhund;Han;Over 1 år;Han;1;1;0;0;0
2021/2022;"Vejle";Mårhund;Han;;Han;2;2;0;0;0
2021/2022;"Vejle";Mårhund;Tæve;Over 1 år;Hun;0;2;1;0;0
2021/2022;"Vejle";Mårhund;Tæve;;Hun;2;2;0;0;0
2021/2022;"Vejle";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
