Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Holstebro";Rådyr;Råbuk;2+ år;Han;166;39;16;10;8;4;4
2019/2020;"Holstebro";Rådyr;Råbuk;1 år;Han;43;15;7;7;5;7;3
2019/2020;"Holstebro";Rådyr;Råbuk;;Han;109;29;6;8;6;5;3
2019/2020;"Holstebro";Rådyr;Rå;2+ år;Hun;0;0;0;42;29;20;12
2019/2020;"Holstebro";Rådyr;Rå;1 år;Hun;0;0;0;12;12;10;3
2019/2020;"Holstebro";Rådyr;Rå;;Hun;0;1;0;21;26;24;16
2019/2020;"Holstebro";Rådyr;Lam;Under 1 år;Han;0;0;0;22;13;6;4
2019/2020;"Holstebro";Rådyr;Lam;Under 1 år;Hun;0;0;0;21;25;22;9
2019/2020;"Holstebro";Rådyr;Lam;Under 1 år;;0;0;0;25;29;15;5
