Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Norddjurs";Vildsvin;Gris;Under 1 år;Han;0;0;2;0;0
2019/2020;"Norddjurs";Vildsvin;Gris;Under 1 år;;0;0;3;0;0
