Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2020/2021;"Gentofte";Rådyr;Råbuk;2+ år;Han;3;0;0;0;0;0;0
2020/2021;"Gentofte";Rådyr;Råbuk;;Han;1;0;0;0;0;0;0
2020/2021;"Gentofte";Rådyr;Lam;Under 1 år;;0;0;0;1;0;0;0
