Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Holbæk";Ræv;Han;Over 1 år;Han;0;0;0;3;16;16;13;29
2012/2013;"Holbæk";Ræv;Han;;Han;0;0;0;0;0;1;1;0
2012/2013;"Holbæk";Ræv;Tæve;Over 1 år;Hun;0;1;0;3;3;3;14;24
2012/2013;"Holbæk";Ræv;Hvalp;Under 1 år;Han;2;2;0;1;2;0;0;0
2012/2013;"Holbæk";Ræv;Hvalp;Under 1 år;Hun;0;2;0;1;0;2;0;0
2012/2013;"Holbæk";Ræv;Hvalp;Under 1 år;;4;5;0;0;0;2;1;0
