Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Lemvig";Ræv;Han;Over 1 år;Han;0;0;0;4;10;17;9;10
2018/2019;"Lemvig";Ræv;Han;;Han;0;0;0;0;1;0;0;0
2018/2019;"Lemvig";Ræv;Tæve;Over 1 år;Hun;1;0;0;2;4;8;7;8
2018/2019;"Lemvig";Ræv;Hvalp;Under 1 år;Han;1;2;0;2;1;0;1;0
2018/2019;"Lemvig";Ræv;Hvalp;Under 1 år;Hun;0;3;0;1;2;0;0;0
2018/2019;"Lemvig";Ræv;Hvalp;Under 1 år;;2;0;0;1;4;2;1;0
