Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Gribskov";Rådyr;Råbuk;2+ år;Han;79;11;10;1;4;3;3
2014/2015;"Gribskov";Rådyr;Råbuk;1 år;Han;14;8;0;3;1;2;2
2014/2015;"Gribskov";Rådyr;Råbuk;;Han;32;5;5;2;3;3;0
2014/2015;"Gribskov";Rådyr;Rå;2+ år;Hun;1;0;0;9;14;13;15
2014/2015;"Gribskov";Rådyr;Rå;1 år;Hun;0;0;0;4;2;2;6
2014/2015;"Gribskov";Rådyr;Rå;;Hun;0;0;0;8;10;9;11
2014/2015;"Gribskov";Rådyr;Lam;Under 1 år;Han;0;0;0;7;5;10;6
2014/2015;"Gribskov";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;8;12;10
2014/2015;"Gribskov";Rådyr;Lam;Under 1 år;;0;0;0;9;10;4;4
