Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Norddjurs";Ræv;Han;Over 1 år;Han;1;0;0;4;22;33;26;24
2017/2018;"Norddjurs";Ræv;Tæve;Over 1 år;Hun;0;0;0;4;12;7;9;10
2017/2018;"Norddjurs";Ræv;Hvalp;Under 1 år;Han;0;3;1;3;2;1;0;1
2017/2018;"Norddjurs";Ræv;Hvalp;Under 1 år;Hun;4;0;1;3;1;1;1;1
2017/2018;"Norddjurs";Ræv;Hvalp;Under 1 år;;0;6;6;2;4;0;0;0
