Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Haderslev";Ræv;Han;Over 1 år;Han;0;1;0;7;21;32;34;19
2015/2016;"Haderslev";Ræv;Han;;Han;0;0;2;0;1;0;0;0
2015/2016;"Haderslev";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;13;8;11;19
2015/2016;"Haderslev";Ræv;Tæve;;Hun;0;0;1;0;0;0;0;0
2015/2016;"Haderslev";Ræv;Hvalp;Under 1 år;Han;1;4;0;0;6;2;0;1
2015/2016;"Haderslev";Ræv;Hvalp;Under 1 år;Hun;0;2;0;0;3;0;0;1
2015/2016;"Haderslev";Ræv;Hvalp;Under 1 år;;6;1;3;3;1;0;2;1
