Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Ringkøbing-Skjern";Mårhund;Han;Over 1 år;Han;1;2;3;0;1
2022/2023;"Ringkøbing-Skjern";Mårhund;Han;;Han;4;5;3;0;2
2022/2023;"Ringkøbing-Skjern";Mårhund;Tæve;Over 1 år;Hun;4;1;1;0;4
2022/2023;"Ringkøbing-Skjern";Mårhund;Tæve;;Hun;3;3;0;2;2
2022/2023;"Ringkøbing-Skjern";Mårhund;Hvalp;Under 1 år;Han;3;0;0;0;0
2022/2023;"Ringkøbing-Skjern";Mårhund;Hvalp;Under 1 år;Hun;2;1;0;0;0
