Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Viborg";Dådyr;Dåhjort;2+ år;Han;3;3;2;1;3
2016/2017;"Viborg";Dådyr;Dåhjort;1 år;Han;0;3;0;2;2
2016/2017;"Viborg";Dådyr;Dåhjort;;Han;2;0;0;0;1
2016/2017;"Viborg";Dådyr;Då;2+ år;Hun;0;1;4;4;1
2016/2017;"Viborg";Dådyr;Då;1 år;Hun;0;1;0;0;1
2016/2017;"Viborg";Dådyr;Då;;Hun;0;2;1;3;1
2016/2017;"Viborg";Dådyr;Kalv;Under 1 år;Han;0;0;0;0;4
2016/2017;"Viborg";Dådyr;Kalv;Under 1 år;Hun;0;2;3;2;0
2016/2017;"Viborg";Dådyr;Kalv;Under 1 år;;0;1;1;0;2
