Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Hillerød";Rådyr;Råbuk;2+ år;Han;32;8;1;2;2;2;3
2012/2013;"Hillerød";Rådyr;Råbuk;1 år;Han;18;7;4;0;1;1;1
2012/2013;"Hillerød";Rådyr;Råbuk;;Han;12;3;0;0;0;0;1
2012/2013;"Hillerød";Rådyr;Rå;2+ år;Hun;0;0;0;8;17;14;9
2012/2013;"Hillerød";Rådyr;Rå;1 år;Hun;0;0;0;0;3;3;3
2012/2013;"Hillerød";Rådyr;Rå;;Hun;0;0;0;6;2;6;2
2012/2013;"Hillerød";Rådyr;Lam;Under 1 år;Han;0;0;0;1;7;4;8
2012/2013;"Hillerød";Rådyr;Lam;Under 1 år;Hun;0;0;0;5;10;4;11
2012/2013;"Hillerød";Rådyr;Lam;Under 1 år;;0;0;0;4;5;4;3
