Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2008/2009;"Kalundborg";Krondyr;Kronhjort;2+ år;Han;0;0;1;0;0
2008/2009;"Kalundborg";Krondyr;Kronhind;2+ år;Hun;0;0;0;0;2
2008/2009;"Kalundborg";Krondyr;Kalv;Under 1 år;Han;0;0;0;0;1
