Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Vordingborg";Ræv;Han;Over 1 år;Han;0;0;0;7;22;25;15;21
2018/2019;"Vordingborg";Ræv;Tæve;Over 1 år;Hun;0;0;1;3;13;10;13;18
2018/2019;"Vordingborg";Ræv;Tæve;;Hun;0;0;0;0;0;1;0;0
2018/2019;"Vordingborg";Ræv;Hvalp;Under 1 år;Han;1;1;1;0;1;2;0;0
2018/2019;"Vordingborg";Ræv;Hvalp;Under 1 år;Hun;4;1;0;2;0;0;0;0
2018/2019;"Vordingborg";Ræv;Hvalp;Under 1 år;;13;13;1;2;2;1;0;2
