Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Vejle";Ræv;Han;Over 1 år;Han;0;0;0;1;12;9;11;14
2022/2023;"Vejle";Ræv;Han;;Han;0;0;0;1;6;8;5;3
2022/2023;"Vejle";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;5;2;1;10
2022/2023;"Vejle";Ræv;Tæve;;Hun;0;0;0;1;3;1;5;6
2022/2023;"Vejle";Ræv;Hvalp;Under 1 år;Han;0;5;1;3;2;0;0;2
2022/2023;"Vejle";Ræv;Hvalp;Under 1 år;Hun;0;2;1;2;0;0;0;0
2022/2023;"Vejle";Ræv;Hvalp;Under 1 år;;0;3;0;4;5;1;0;0
