Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Jammerbugt";Rådyr;Råbuk;2+ år;Han;135;65;12;12;10;8;2
2016/2017;"Jammerbugt";Rådyr;Råbuk;1 år;Han;34;25;6;6;8;11;6
2016/2017;"Jammerbugt";Rådyr;Råbuk;;Han;114;35;11;9;8;15;6
2016/2017;"Jammerbugt";Rådyr;Rå;2+ år;Hun;0;0;0;21;41;20;16
2016/2017;"Jammerbugt";Rådyr;Rå;1 år;Hun;0;0;0;7;11;11;8
2016/2017;"Jammerbugt";Rådyr;Rå;;Hun;0;0;0;28;34;30;21
2016/2017;"Jammerbugt";Rådyr;Lam;Under 1 år;Han;0;0;0;25;12;23;9
2016/2017;"Jammerbugt";Rådyr;Lam;Under 1 år;Hun;0;0;0;33;32;32;20
2016/2017;"Jammerbugt";Rådyr;Lam;Under 1 år;;1;1;0;28;45;30;17
