Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Gribskov";Rådyr;Råbuk;2+ år;Han;81;19;0;3;5;2;3
2015/2016;"Gribskov";Rådyr;Råbuk;1 år;Han;17;4;3;1;3;0;3
2015/2016;"Gribskov";Rådyr;Råbuk;;Han;44;13;5;5;3;4;1
2015/2016;"Gribskov";Rådyr;Rå;2+ år;Hun;0;1;0;5;11;9;14
2015/2016;"Gribskov";Rådyr;Rå;1 år;Hun;0;0;0;7;1;1;5
2015/2016;"Gribskov";Rådyr;Rå;;Hun;0;0;0;10;11;11;7
2015/2016;"Gribskov";Rådyr;Lam;Under 1 år;Han;0;0;0;3;9;5;9
2015/2016;"Gribskov";Rådyr;Lam;Under 1 år;Hun;0;0;0;9;6;5;8
2015/2016;"Gribskov";Rådyr;Lam;Under 1 år;;0;0;0;9;8;10;8
