Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Odsherred";Ræv;Han;Over 1 år;Han;0;0;0;1;9;10;6;8
2012/2013;"Odsherred";Ræv;Tæve;Over 1 år;Hun;0;1;0;0;3;9;5;5
2012/2013;"Odsherred";Ræv;Tæve;;Hun;0;0;0;1;0;0;0;0
2012/2013;"Odsherred";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;1;0;0;0
2012/2013;"Odsherred";Ræv;Hvalp;Under 1 år;Hun;4;1;0;0;0;0;0;0
2012/2013;"Odsherred";Ræv;Hvalp;Under 1 år;;2;9;0;0;1;0;0;0
