Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Halsnæs";Rådyr;Råbuk;2+ år;Han;18;6;5;0;2;1;1
2015/2016;"Halsnæs";Rådyr;Råbuk;1 år;Han;4;0;0;0;0;0;0
2015/2016;"Halsnæs";Rådyr;Råbuk;;Han;23;8;3;0;4;0;0
2015/2016;"Halsnæs";Rådyr;Rå;2+ år;Hun;0;0;0;3;4;6;0
2015/2016;"Halsnæs";Rådyr;Rå;1 år;Hun;0;0;0;2;0;1;0
2015/2016;"Halsnæs";Rådyr;Rå;;Hun;0;0;0;2;2;4;8
2015/2016;"Halsnæs";Rådyr;Lam;Under 1 år;Han;0;0;0;2;1;1;3
2015/2016;"Halsnæs";Rådyr;Lam;Under 1 år;Hun;0;0;0;2;0;0;1
2015/2016;"Halsnæs";Rådyr;Lam;Under 1 år;;0;0;0;1;1;1;0
