Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Ringkøbing-Skjern";Rådyr;Råbuk;2+ år;Han;170;56;11;12;10;8;5
2012/2013;"Ringkøbing-Skjern";Rådyr;Råbuk;1 år;Han;74;26;9;7;13;4;2
2012/2013;"Ringkøbing-Skjern";Rådyr;Råbuk;;Han;82;33;5;4;7;3;2
2012/2013;"Ringkøbing-Skjern";Rådyr;Rå;2+ år;Hun;0;0;0;29;34;39;14
2012/2013;"Ringkøbing-Skjern";Rådyr;Rå;1 år;Hun;0;0;0;15;15;14;4
2012/2013;"Ringkøbing-Skjern";Rådyr;Rå;;Hun;0;0;0;22;33;18;6
2012/2013;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;Han;0;0;0;22;16;23;9
2012/2013;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;Hun;0;0;0;25;41;40;19
2012/2013;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;;0;0;0;18;21;18;9
