Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Esbjerg";Ræv;Han;Over 1 år;Han;0;0;0;5;3;5;5;6
2021/2022;"Esbjerg";Ræv;Han;;Han;0;0;0;1;3;4;3;6
2021/2022;"Esbjerg";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;1;0;1;2
2021/2022;"Esbjerg";Ræv;Tæve;;Hun;0;0;0;0;2;1;3;8
2021/2022;"Esbjerg";Ræv;Hvalp;Under 1 år;Han;0;11;2;1;0;0;0;1
2021/2022;"Esbjerg";Ræv;Hvalp;Under 1 år;Hun;0;7;4;0;0;0;0;0
2021/2022;"Esbjerg";Ræv;Hvalp;Under 1 år;;0;9;6;3;0;0;0;0
