Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2011/2012;"Tønder";Krondyr;Kronhjort;2+ år;Han;2;0;1;1;0
2011/2012;"Tønder";Krondyr;Kronhjort;1 år;Han;1;1;0;0;0
2011/2012;"Tønder";Krondyr;Kronhind;2+ år;Hun;0;1;2;3;4
2011/2012;"Tønder";Krondyr;Kronhind;1 år;Hun;0;0;1;0;1
2011/2012;"Tønder";Krondyr;Kalv;Under 1 år;Han;0;0;1;1;0
2011/2012;"Tønder";Krondyr;Kalv;Under 1 år;Hun;0;0;0;0;1
