Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Aalborg";Mårhund;Han;Over 1 år;Han;4;11;5;3;4
2020/2021;"Aalborg";Mårhund;Tæve;Over 1 år;Hun;7;4;1;1;1
2020/2021;"Aalborg";Mårhund;Hvalp;Under 1 år;Han;4;2;0;0;0
2020/2021;"Aalborg";Mårhund;Hvalp;Under 1 år;Hun;3;2;0;0;0
2020/2021;"Aalborg";Mårhund;Hvalp;Under 1 år;;2;0;1;0;0
