Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Faaborg-Midtfyn";Sika;Sikahjort;;Han;0;0;0;1;0
2016/2017;"Faaborg-Midtfyn";Sika;Kalv;Under 1 år;;0;0;0;1;0
