Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2011/2012;"Randers";Krondyr;Kronhjort;1 år;Han;0;0;0;0;1
2011/2012;"Randers";Krondyr;Kronhind;2+ år;Hun;0;2;0;0;0
