Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Thisted";Mink;2;0;0;0;0
2017/2018;"Thisted";Mink;0;0;1;3;1
2017/2018;"Thisted";Mink;0;0;0;1;1
2017/2018;"Thisted";Mink;0;2;0;0;0
