Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Morsø";Ræv;Han;Over 1 år;Han;0;0;0;2;7;5;11;13
2019/2020;"Morsø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;2;2;4;4
2019/2020;"Morsø";Ræv;Hvalp;Under 1 år;Han;1;0;0;1;0;0;0;0
2019/2020;"Morsø";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;1;0;0
2019/2020;"Morsø";Ræv;Hvalp;Under 1 år;;0;0;2;0;1;1;1;0
