Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Lolland";Rådyr;Råbuk;2+ år;Han;99;47;19;3;1;3;1
2018/2019;"Lolland";Rådyr;Råbuk;1 år;Han;7;8;6;0;0;2;2
2018/2019;"Lolland";Rådyr;Råbuk;;Han;56;18;3;2;3;2;2
2018/2019;"Lolland";Rådyr;Rå;2+ år;Hun;0;1;0;6;13;20;15
2018/2019;"Lolland";Rådyr;Rå;1 år;Hun;0;0;0;1;1;5;12
2018/2019;"Lolland";Rådyr;Rå;;Hun;0;0;0;7;8;14;12
2018/2019;"Lolland";Rådyr;Lam;Under 1 år;Han;0;0;0;2;3;7;1
2018/2019;"Lolland";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;6;12;20
2018/2019;"Lolland";Rådyr;Lam;Under 1 år;;0;0;0;2;2;10;10
