Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Faxe";Ræv;Han;Over 1 år;Han;0;1;1;1;7;13;12;16
2012/2013;"Faxe";Ræv;Tæve;Over 1 år;Hun;0;2;0;2;3;1;6;12
2012/2013;"Faxe";Ræv;Hvalp;Under 1 år;Han;1;1;1;1;1;1;0;0
2012/2013;"Faxe";Ræv;Hvalp;Under 1 år;Hun;2;1;0;1;2;1;0;0
2012/2013;"Faxe";Ræv;Hvalp;Under 1 år;;2;2;5;4;0;0;0;0
