Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Haderslev";Mårhund;Han;Over 1 år;Han;5;3;2;0;1
2022/2023;"Haderslev";Mårhund;Han;;Han;11;2;1;1;2
2022/2023;"Haderslev";Mårhund;Tæve;Over 1 år;Hun;0;2;1;0;1
2022/2023;"Haderslev";Mårhund;Tæve;;Hun;10;1;1;1;1
2022/2023;"Haderslev";Mårhund;Hvalp;Under 1 år;Han;1;1;0;0;0
2022/2023;"Haderslev";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
2022/2023;"Haderslev";Mårhund;Hvalp;Under 1 år;;2;0;0;0;0
