Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Kolding";Ræv;Han;Over 1 år;Han;1;0;0;4;9;24;12;15
2012/2013;"Kolding";Ræv;Han;;Han;0;0;0;0;0;0;0;1
2012/2013;"Kolding";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;5;6;8;14
2012/2013;"Kolding";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;1
2012/2013;"Kolding";Ræv;Hvalp;Under 1 år;Han;2;1;0;0;1;1;0;3
2012/2013;"Kolding";Ræv;Hvalp;Under 1 år;Hun;1;5;0;0;1;1;0;0
2012/2013;"Kolding";Ræv;Hvalp;Under 1 år;;6;7;0;1;3;0;0;0
