Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Fredericia";Mårhund;Han;Over 1 år;Han;1;2;0;1;2
2019/2020;"Fredericia";Mårhund;Tæve;Over 1 år;Hun;1;2;4;1;1
2019/2020;"Fredericia";Mårhund;Hvalp;Under 1 år;;0;2;0;0;0
