Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Lemvig";Mårhund;Han;Over 1 år;Han;0;1;0;0;0
2015/2016;"Lemvig";Mårhund;Tæve;Over 1 år;Hun;0;1;0;0;0
