Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Frederikssund";Ræv;Han;Over 1 år;Han;0;0;0;6;8;8;8;13
2020/2021;"Frederikssund";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;5;4;1;7
2020/2021;"Frederikssund";Ræv;Hvalp;Under 1 år;Han;0;4;0;2;1;0;0;0
2020/2021;"Frederikssund";Ræv;Hvalp;Under 1 år;Hun;0;1;0;0;0;0;0;0
2020/2021;"Frederikssund";Ræv;Hvalp;Under 1 år;;0;7;1;0;4;0;0;0
