Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Vejle";Vildsvin;Orne;Over 1 år;Han;0;0;0;1;0
2016/2017;"Vejle";Vildsvin;Gris;Under 1 år;;1;0;0;0;0
