Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Læsø";Ræv;Han;Over 1 år;Han;0;0;0;0;0;2;5;0
2022/2023;"Læsø";Ræv;Han;;Han;0;0;0;0;0;1;1;0
2022/2023;"Læsø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;1;1;3;0
