Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Holstebro";Rådyr;Råbuk;2+ år;Han;164;45;20;7;6;8;3
2017/2018;"Holstebro";Rådyr;Råbuk;1 år;Han;32;26;4;7;6;7;2
2017/2018;"Holstebro";Rådyr;Råbuk;;Han;88;36;9;13;5;5;3
2017/2018;"Holstebro";Rådyr;Rå;2+ år;Hun;1;1;0;31;35;36;17
2017/2018;"Holstebro";Rådyr;Rå;1 år;Hun;0;0;0;12;13;12;9
2017/2018;"Holstebro";Rådyr;Rå;;Hun;1;0;1;21;30;30;14
2017/2018;"Holstebro";Rådyr;Lam;Under 1 år;Han;0;0;0;18;14;16;8
2017/2018;"Holstebro";Rådyr;Lam;Under 1 år;Hun;0;0;0;28;31;21;10
2017/2018;"Holstebro";Rådyr;Lam;Under 1 år;;0;1;1;19;27;19;6
