Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Aabenraa";Mårhund;Han;Over 1 år;Han;5;3;2;3;0
2018/2019;"Aabenraa";Mårhund;Han;;Han;0;0;0;0;1
2018/2019;"Aabenraa";Mårhund;Tæve;Over 1 år;Hun;2;6;6;3;0
2018/2019;"Aabenraa";Mårhund;Hvalp;Under 1 år;Han;1;0;0;0;0
2018/2019;"Aabenraa";Mårhund;Hvalp;Under 1 år;;0;1;0;0;0
