Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Varde";Mink;0;0;0;2;0
2020/2021;"Varde";Mink;0;2;1;0;0
2020/2021;"Varde";Mink;0;2;0;0;0
