Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Sønderborg";Ræv;Han;Over 1 år;Han;0;0;1;4;9;23;31;22
2014/2015;"Sønderborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;6;8;13;15
2014/2015;"Sønderborg";Ræv;Hvalp;Under 1 år;Han;2;4;5;1;0;1;0;0
2014/2015;"Sønderborg";Ræv;Hvalp;Under 1 år;Hun;4;4;4;1;1;0;0;0
2014/2015;"Sønderborg";Ræv;Hvalp;Under 1 år;;3;4;2;5;0;1;1;0
