Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Rudersdal";Ræv;Han;Over 1 år;Han;0;0;0;0;0;1;0;0
2021/2022;"Rudersdal";Ræv;Hvalp;Under 1 år;Han;0;0;0;1;0;0;0;0
2021/2022;"Rudersdal";Ræv;Hvalp;Under 1 år;Hun;0;0;0;1;0;0;0;0
