Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Horsens";Ræv;Han;Over 1 år;Han;0;0;0;1;19;24;17;17
2015/2016;"Horsens";Ræv;Tæve;Over 1 år;Hun;0;1;0;2;10;10;17;10
2015/2016;"Horsens";Ræv;Hvalp;Under 1 år;Han;2;3;2;1;0;1;0;1
2015/2016;"Horsens";Ræv;Hvalp;Under 1 år;Hun;2;4;3;0;0;1;0;1
2015/2016;"Horsens";Ræv;Hvalp;Under 1 år;;11;3;0;1;3;2;6;2
