Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Bornholm";Dådyr;Kalv;Under 1 år;Han;0;0;0;0;10
2021/2022;"Bornholm";Dådyr;Kalv;Under 1 år;Hun;0;0;0;0;10
