Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Viborg";Ræv;Han;Over 1 år;Han;0;1;1;12;57;74;46;53
2016/2017;"Viborg";Ræv;Han;;Han;0;0;0;0;0;0;1;0
2016/2017;"Viborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;23;26;32;40
2016/2017;"Viborg";Ræv;Tæve;;Hun;0;0;0;0;0;1;0;0
2016/2017;"Viborg";Ræv;Hvalp;Under 1 år;Han;1;5;1;1;3;1;1;0
2016/2017;"Viborg";Ræv;Hvalp;Under 1 år;Hun;3;4;3;1;2;1;0;0
2016/2017;"Viborg";Ræv;Hvalp;Under 1 år;;6;9;2;1;3;2;4;2
