Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Billund";Vildsvin;Orne;Over 1 år;Han;0;0;0;1;0
2016/2017;"Billund";Vildsvin;So;Over 1 år;Hun;0;0;0;1;0
2016/2017;"Billund";Vildsvin;Gris;Under 1 år;Han;0;0;0;1;1
