Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Odder";Ræv;Han;Over 1 år;Han;0;0;0;4;7;10;7;11
2017/2018;"Odder";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;2;0;4;7
2017/2018;"Odder";Ræv;Hvalp;Under 1 år;Han;0;1;0;1;0;0;0;1
2017/2018;"Odder";Ræv;Hvalp;Under 1 år;Hun;0;1;0;0;1;0;0;0
2017/2018;"Odder";Ræv;Hvalp;Under 1 år;;4;0;0;3;1;1;0;0
