Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Rebild";Ræv;Han;Over 1 år;Han;0;0;0;7;17;18;11;8
2012/2013;"Rebild";Ræv;Tæve;Over 1 år;Hun;0;0;0;4;7;6;10;5
2012/2013;"Rebild";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;0
2012/2013;"Rebild";Ræv;Hvalp;Under 1 år;Han;1;2;0;0;0;0;0;0
2012/2013;"Rebild";Ræv;Hvalp;Under 1 år;Hun;0;0;0;1;1;0;0;0
2012/2013;"Rebild";Ræv;Hvalp;Under 1 år;;0;7;0;0;2;1;1;0
