Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Odense";Ræv;Han;Over 1 år;Han;0;0;0;1;5;4;5;9
2017/2018;"Odense";Ræv;Han;;Han;0;0;0;1;0;0;0;0
2017/2018;"Odense";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;3;5;3;6
2017/2018;"Odense";Ræv;Hvalp;Under 1 år;Han;1;1;1;0;1;0;2;0
2017/2018;"Odense";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;0;1;1
2017/2018;"Odense";Ræv;Hvalp;Under 1 år;;2;7;0;1;0;0;0;0
