Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Lemvig";Ræv;Han;Over 1 år;Han;0;0;0;1;8;8;11;13
2020/2021;"Lemvig";Ræv;Tæve;Over 1 år;Hun;0;0;1;1;3;8;3;6
2020/2021;"Lemvig";Ræv;Hvalp;Under 1 år;Han;0;1;2;1;1;0;0;0
2020/2021;"Lemvig";Ræv;Hvalp;Under 1 år;Hun;0;1;2;0;2;0;0;0
2020/2021;"Lemvig";Ræv;Hvalp;Under 1 år;;3;5;0;0;0;0;0;0
