Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Vejle";Mårhund;Han;Over 1 år;Han;1;0;1;0;1
2017/2018;"Vejle";Mårhund;Tæve;Over 1 år;Hun;0;0;1;0;0
