Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Odder";Mårhund;Han;Over 1 år;Han;13;4;2;2;0
2020/2021;"Odder";Mårhund;Tæve;Over 1 år;Hun;9;5;0;2;1
2020/2021;"Odder";Mårhund;Hvalp;Under 1 år;;2;1;0;0;0
